0,0.5
1,0.5
2,0.5
3,1.0
4,0.5
5,0.5
6,0.5
7,1.0
8,0.5
9,0.5
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,0.5
17,0.5
18,1.0
19,0.5
20,0.5
21,0.5
22,1.0
23,0.5
24,1.0
25,0.5
26,1.0
27,1.0
28,1.0
29,0.5
30,0.5
31,0.5
32,0.5
33,0.5
34,1.0
35,0.5
36,0.5
37,0.5
38,1.0
39,1.0
40,0.5
41,0.5
42,0.5
43,1.0
44,0.5
45,0.5
46,1.0
47,0.5
48,0.5
49,0.5
50,0.5
51,1.0
52,0.5
53,0.5
54,1.0
55,0.5
56,0.5
57,1.0
58,0.5
59,0.5
60,0.5
61,0.5
62,1.0
63,0.5
64,1.0
65,1.0
66,0.5
67,0.5
68,0.5
69,0.5
70,0.5
71,1.0
72,1.0
73,0.5
74,0.5
75,0.5
76,0.5
77,1.0
78,0.5
79,1.0
80,1.0
81,0.5
82,0.5
83,1.0
84,0.5
85,1.0
86,0.5
87,0.5
88,1.0
89,0.5
90,0.5
91,1.0
92,0.5
93,0.5
94,1.0
95,0.5
96,1.0
97,0.5
98,1.0
99,0.5
100,0.5
101,1.0
102,0.5
103,1.0
104,0.5
105,0.5
106,0.5
107,0.5
108,1.0
109,1.0
110,0.5
111,0.5
112,0.5
113,1.0
114,0.5
115,0.5
116,0.5
117,1.0
118,1.0
119,0.5
120,0.5
121,0.5
122,0.5
123,0.5
124,1.0
125,0.5
126,0.5
127,0.5
128,1.0
129,0.5
130,0.5
131,0.5
132,0.5
133,0.5
134,0.5
135,0.5
136,0.5
137,0.5
138,0.5
139,0.5
140,0.5
141,0.5
142,0.5
143,0.5
144,0.5
145,1.0
146,1.0
147,0.5
148,0.5
149,1.0
150,0.5
151,0.5
152,1.0
153,1.0
154,1.0
155,0.5
156,0.5
157,0.5
158,0.5
159,0.5
160,0.5
161,0.5
162,0.5
163,0.5
164,0.5
165,0.5
166,0.5
167,0.5
168,0.5
169,1.0
170,0.5
171,0.5
172,0.5
173,1.0
174,0.5
175,0.5
176,0.5
177,0.5
178,0.5
179,1.0
180,0.5
181,0.5
182,0.5
183,0.5
184,0.5
185,0.5
186,0.5
187,0.5
188,1.0
189,1.0
190,0.5
191,0.5
192,0.5
193,0.5
194,0.5
195,1.0
196,1.0
197,0.5
198,1.0
199,0.5
200,0.5
201,0.5
202,0.5
203,0.5
204,1.0
205,0.5
206,0.5
207,1.0
208,0.5
209,1.0
210,0.5
211,0.5
212,0.5
213,0.5
214,0.5
215,0.5
216,0.5
217,1.0
218,0.5
219,1.0
220,1.0
221,0.5
222,0.5
223,0.5
224,0.5
225,1.0
226,0.5
227,0.5
228,0.5
229,0.5
230,0.5
231,0.5
232,0.5
233,0.5
234,0.5
235,0.5
236,0.5
237,0.5
238,0.5
239,0.5
240,0.5
241,0.5
242,0.5
243,1.0
244,0.5
245,0.5
246,1.0
247,1.0
248,1.0
249,0.5
250,1.0
251,0.5
252,0.5
253,0.5
254,0.5
255,1.0
256,0.5
257,0.5
258,0.5
259,0.5
260,1.0
261,1.0
262,0.5
263,0.5
264,1.0
265,0.5
266,0.5
267,0.5
268,0.5
269,0.5
270,0.5
271,0.5
272,0.5
273,0.5
274,0.5
275,1.0
276,0.5
277,0.5
278,1.0
279,0.5
280,0.5
281,1.0
282,1.0
283,0.5
284,0.5
285,1.0
286,1.0
287,1.0
288,1.0
289,0.5
290,0.5
291,0.5
292,1.0
293,0.5
294,1.0
295,0.5
296,1.0
297,0.5
298,0.5
299,0.5
300,0.5
301,1.0
302,0.5
303,0.5
304,0.5
305,1.0
306,1.0
307,0.5
308,0.5
309,0.5
310,1.0
311,1.0
312,0.5
313,0.5
314,1.0
315,0.5
316,0.5
317,0.5
318,0.5
319,0.5
320,0.5
321,0.5
322,1.0
323,1.0
324,1.0
325,0.5
326,0.5
327,0.5
328,0.5
329,1.0
330,0.5
331,1.0
332,1.0
333,0.5
334,0.5
335,0.5
336,1.0
337,0.5
338,0.5
339,0.5
340,0.5
341,0.5
342,1.0
343,1.0
344,0.5
345,1.0
346,0.5
347,0.5
348,0.5
349,0.5
350,1.0
351,0.5
352,0.5
353,0.5
354,0.5
355,0.5
356,0.5
357,0.5
358,0.5
359,0.5
360,0.5
361,0.5
362,0.5
363,0.5
364,1.0
365,0.5
366,1.0
367,0.5
368,0.5
369,0.5
370,0.5
371,0.5
372,0.5
373,0.5
374,0.5
375,1.0
376,0.5
377,0.5
378,0.5
379,0.5
380,1.0
381,0.5
382,1.0
383,0.5
384,0.5
385,0.5
386,0.5
387,0.5
388,0.5
389,0.5
390,0.5
391,0.5
392,0.5
393,1.0
394,0.5
395,0.5
396,0.5
397,0.5
398,1.0
399,0.5
400,0.5
401,0.5
402,0.5
403,1.0
404,0.5
405,0.5
406,0.5
407,1.0
408,1.0
409,1.0
410,0.5
411,0.5
412,1.0
413,0.5
414,1.0
415,1.0
416,0.5
417,1.0
418,0.5
419,0.5
420,0.5
421,1.0
422,0.5
423,0.5
424,0.5
425,1.0
426,0.5
427,0.5
428,0.5
429,0.5
430,0.5
431,0.5
432,1.0
433,0.5
434,0.5
435,0.5
436,0.5
437,0.5
438,0.5
439,0.5
440,0.5
441,1.0
442,1.0
443,1.0
444,1.0
445,1.0
446,0.5
447,1.0
448,0.5
449,0.5
450,0.5
451,0.5
452,0.5
453,0.5
454,0.5
455,0.5
456,1.0
457,1.0
458,0.5
459,0.5
460,0.5
461,0.5
462,1.0
463,0.5
464,0.5
465,1.0
466,0.5
467,0.5
468,0.5
469,0.5
470,0.5
471,0.5
472,1.0
473,1.0
474,1.0
475,0.5
476,0.5
477,0.5
478,0.5
479,0.5
480,1.0
481,0.5
482,1.0
483,0.5
484,1.0
485,0.5
486,0.5
487,1.0
488,0.5
489,0.5
490,0.5
491,0.5
492,0.5
493,0.5
494,0.5
495,1.0
496,0.5
497,1.0
498,0.5
499,0.5
500,1.0
501,0.5
502,0.5
503,0.5
504,0.5
505,0.5
506,0.5
507,1.0
508,0.5
509,0.5
510,0.5
511,1.0
512,0.5
513,0.5
514,0.5
515,0.5
516,1.0
517,0.5
518,0.5
519,0.5
520,1.0
521,0.5
522,0.5
523,0.5
524,0.5
525,1.0
526,0.5
527,0.5
528,0.5
529,0.5
530,0.5
531,0.5
532,0.5
533,1.0
534,1.0
535,0.5
536,0.5
537,1.0
538,0.5
539,0.5
540,1.0
541,0.5
542,0.5
543,0.5
544,0.5
545,0.5
546,1.0
547,0.5
548,1.0
549,1.0
550,0.5
551,0.5
552,0.5
553,0.5
554,1.0
555,1.0
556,0.5
557,1.0
558,1.0
559,0.5
560,0.5
561,0.5
562,0.5
563,0.5
564,0.5
565,1.0
566,0.5
567,0.5
568,0.5
569,0.5
570,0.5
571,0.5
572,0.5
573,0.5
574,1.0
575,0.5
576,1.0
577,1.0
578,0.5
579,0.5
580,0.5
581,0.5
582,1.0
583,0.5
584,1.0
585,1.0
586,0.5
587,0.5
588,0.5
589,0.5
590,0.5
591,1.0
592,0.5
593,0.5
594,0.5
595,1.0
596,0.5
597,0.5
598,1.0
599,0.5
600,0.5
601,0.5
602,0.5
603,0.5
604,1.0
605,1.0
606,0.5
607,0.5
608,0.5
609,0.5
610,1.0
611,0.5
612,0.5
613,0.5
614,0.5
615,0.5
616,0.5
617,0.5
618,0.5
619,1.0
620,0.5
621,0.5
622,1.0
623,0.5
624,0.5
625,0.5
626,1.0
627,0.5
628,0.5
629,0.5
630,0.5
631,0.5
632,0.5
633,1.0
634,0.5
635,1.0
636,0.5
637,0.5
638,1.0
639,0.5
640,0.5
641,0.5
642,0.5
643,0.5
644,0.5
645,0.5
646,0.5
647,0.5
648,0.5
649,1.0
650,0.5
651,0.5
652,1.0
653,1.0
654,0.5
655,0.5
656,1.0
657,0.5
658,0.5
659,0.5
660,0.5
661,0.5
662,1.0
663,0.5
664,0.5
665,0.5
666,0.5
667,1.0
668,0.5
669,0.5
670,0.5
671,1.0
672,0.5
673,0.5
674,0.5
675,0.5
676,0.5
677,0.5
678,0.5
679,0.5
680,0.5
681,0.5
682,0.5
683,0.5
684,0.5
685,0.5
686,0.5
687,1.0
688,0.5
689,0.5
690,0.5
691,0.5
692,1.0
693,0.5
694,0.5
695,0.5
696,0.5
697,0.5
698,1.0
699,0.5
700,0.5
701,0.5
702,0.5
703,1.0
704,0.5
705,0.5
706,0.5
707,1.0
708,0.5
709,0.5
710,0.5
711,0.5
712,0.5
713,0.5
714,1.0
715,1.0
716,1.0
717,0.5
718,0.5
719,0.5
720,0.5
721,0.5
722,0.5
723,0.5
724,0.5
725,0.5
726,0.5
727,1.0
728,0.5
729,1.0
730,0.5
731,0.5
732,0.5
733,0.5
734,0.5
735,0.5
736,1.0
737,0.5
738,0.5
739,0.5
740,0.5
741,0.5
742,0.5
743,0.5
744,0.5
745,0.5
746,0.5
747,0.5
748,0.5
749,0.5
750,0.5
751,0.5
752,0.5
753,1.0
754,0.5
755,0.5
756,1.0
757,0.5
758,0.5
759,0.5
760,0.5
761,0.5
762,0.5
763,0.5
764,0.5
765,0.5
766,0.5
767,0.5
768,0.5
769,0.5
770,1.0
771,0.5
772,0.5
773,0.5
774,0.5
775,0.5
776,0.5
777,1.0
778,0.5
779,0.5
780,0.5
781,0.5
782,0.5
783,0.5
784,1.0
785,0.5
786,1.0
787,0.5
788,0.5
789,0.5
790,1.0
791,0.5
792,1.0
793,0.5
794,0.5
795,0.5
796,0.5
797,0.5
798,0.5
799,1.0
800,1.0
801,1.0
802,1.0
803,0.5
804,0.5
805,0.5
806,0.5
807,0.5
808,0.5
809,1.0
810,0.5
811,0.5
812,0.5
813,0.5
814,0.5
815,0.5
816,0.5
817,0.5
818,0.5
819,0.5
820,1.0
821,0.5
822,0.5
823,0.5
824,0.5
825,1.0
826,1.0
827,0.5
828,0.5
829,0.5
830,1.0
831,0.5
832,0.5
833,0.5
834,0.5
835,1.0
836,0.5
837,1.0
838,0.5
839,0.5
840,1.0
841,1.0
842,1.0
843,0.5
844,0.5
845,0.5
846,0.5
847,0.5
848,0.5
849,0.5
850,0.5
851,1.0
852,0.5
853,0.5
854,0.5
855,0.5
856,0.5
857,0.5
858,0.5
859,0.5
860,0.5
861,1.0
862,0.5
863,1.0
864,0.5
865,0.5
866,1.0
867,0.5
868,0.5
869,1.0
870,0.5
871,0.5
872,1.0
873,0.5
874,0.5
875,1.0
876,0.5
877,0.5
878,0.5
879,1.0
880,0.5
881,0.5
882,1.0
883,0.5
884,0.5
885,0.5
886,0.5
887,0.5
888,1.0
889,1.0
890,0.5
891,0.5
892,1.0
893,0.5
894,1.0
895,0.5
896,0.5
897,0.5
898,0.5
899,1.0
900,0.5
901,0.5
902,1.0
903,0.5
904,0.5
905,0.5
906,0.5
907,0.5
908,0.5
909,0.5
910,0.5
911,0.5
912,0.5
913,0.5
914,0.5
915,1.0
916,0.5
917,0.5
918,0.5
919,1.0
920,0.5
921,0.5
922,0.5
923,0.5
924,0.5
925,0.5
926,0.5
927,1.0
928,0.5
929,1.0
930,0.5
931,0.5
932,0.5
933,0.5
934,0.5
935,0.5
936,0.5
937,0.5
938,1.0
939,0.5
940,1.0
941,0.5
942,0.5
943,1.0
944,0.5
945,1.0
946,0.5
947,0.5
948,0.5
949,0.5
950,0.5
951,0.5
952,1.0
953,0.5
954,1.0
955,0.5
956,0.5
957,1.0
958,0.5
959,0.5
960,0.5
961,0.5
962,0.5
963,0.5
964,0.5
965,0.5
966,0.5
967,0.5
968,0.5
969,0.5
970,1.0
971,0.5
972,0.5
973,0.5
974,0.5
975,0.5
976,0.5
977,0.5
978,1.0
979,1.0
980,0.5
981,0.5
982,0.5
983,0.5
984,0.5
985,0.5
986,1.0
987,0.5
988,1.0
989,0.5
990,0.5
991,0.5
992,0.5
993,0.5
994,0.5
995,0.5
996,0.5
997,0.5
998,0.5
999,0.5
